G65	G75	1.1629510813937955
G75	G65	1.1629510813937955
G67	G80	1.1615698481767165
G80	G67	1.1615698481767165
G34	G95	1.1606400625560673
G95	G34	1.1606400625560673
G16	G37	1.1606314754715041
G37	G16	1.1606314754715041
G15	G94	1.1604694558128106
G94	G15	1.1604694558128106
G11	G14	1.1596212074866221
G14	G11	1.1596212074866221
G93	G96	1.1593480325222476
G96	G93	1.1593480325222476
G33	G77	1.159299961053192
G77	G33	1.159299961053192
G19	G20	1.1580576626145143
G20	G19	1.1580576626145143
G100	G61	1.1576133061775629
G61	G100	1.1576133061775629
G46	G5	1.1574222133222127
G5	G46	1.1574222133222127
G12	G9	1.156922074303803
G9	G12	1.156922074303803
G44	G8	1.1568736227150413
G8	G44	1.1568736227150413
G45	G71	1.15683192687665
G71	G45	1.15683192687665
G11	G54	1.156592505629677
G54	G11	1.156592505629677
G20	G44	1.1565579454857564
G44	G20	1.1565579454857564
G13	G63	1.1564378080936522
G63	G13	1.1564378080936522
G48	G78	1.1560711787867308
G78	G48	1.1560711787867308
G61	G65	1.155105712563215
G65	G61	1.155105712563215
G55	G56	1.1549646080295304
G56	G55	1.1549646080295304
G100	G59	1.1548164269401335
G59	G100	1.1548164269401335
G49	G65	1.1547975786934477
G65	G49	1.1547975786934477
G35	G92	1.1545791618927779
G92	G35	1.1545791618927779
G49	G73	1.1542338406427335
G73	G49	1.1542338406427335
G55	G6	1.153931533893804
G6	G55	1.153931533893804
G33	G48	1.1534323872368997
G48	G33	1.1534323872368997
G56	G95	1.1531398170559255
G95	G56	1.1531398170559255
G39	G97	1.1529324873915998
G97	G39	1.1529324873915998
G6	G92	1.152086413628103
G92	G6	1.152086413628103
G11	G95	1.1519053650420163
G95	G11	1.1519053650420163
G32	G33	1.151654207248963
G33	G32	1.151654207248963
G10	G62	1.1511279298374184
G62	G10	1.1511279298374184
G48	G82	1.1509761115230983
G82	G48	1.1509761115230983
G38	G83	1.150715927892139
G83	G38	1.150715927892139
G49	G53	1.150683291139208
G53	G49	1.150683291139208
G27	G69	1.1502714839739974
G69	G27	1.1502714839739974
G20	G26	1.149956573408796
G26	G20	1.149956573408796
G14	G24	1.1495297255429564
G24	G14	1.1495297255429564
G1	G98	1.1489603335152703
G98	G1	1.1489603335152703
G18	G99	1.1488651137494297
G99	G18	1.1488651137494297
G100	G29	1.1482927324211567
G29	G100	1.1482927324211567
G66	G89	1.1481611259309674
G89	G66	1.1481611259309674
G5	G57	1.1479047821158357
G57	G5	1.1479047821158357
G42	G92	1.147798333439657
G92	G42	1.147798333439657
G33	G94	1.1473823086686536
G94	G33	1.1473823086686536
G19	G81	1.1471322426653745
G81	G19	1.1471322426653745
G36	G90	1.1467744841143932
G90	G36	1.1467744841143932
G10	G98	1.1465944625630102
G98	G10	1.1465944625630102
G56	G78	1.1465062319263268
G78	G56	1.1465062319263268
G27	G82	1.1457203156055082
G82	G27	1.1457203156055082
G38	G86	1.1452219394569383
G86	G38	1.1452219394569383
G3	G93	1.145192574941511
G93	G3	1.145192574941511
G49	G6	1.1446361997781618
G6	G49	1.1446361997781618
G14	G78	1.144324971777873
G78	G14	1.144324971777873
G20	G90	1.1442276317392386
G90	G20	1.1442276317392386
G17	G4	1.1442141478946057
G4	G17	1.1442141478946057
G35	G97	1.144183047708771
G97	G35	1.144183047708771
G40	G94	1.1436331907937825
G94	G40	1.1436331907937825
G65	G68	1.1436068895140916
G68	G65	1.1436068895140916
G62	G81	1.1433525931712616
G81	G62	1.1433525931712616
G42	G53	1.142651728077755
G53	G42	1.142651728077755
G57	G71	1.1419771828718086
G71	G57	1.1419771828718086
G83	G97	1.1402663512203506
G97	G83	1.1402663512203506
G16	G98	1.1393122548821433
G98	G16	1.1393122548821433
G27	G62	1.1385544527364806
G62	G27	1.1385544527364806
G3	G63	1.1384705321938422
G63	G3	1.1384705321938422
G75	G89	1.1381899060612577
G89	G75	1.1381899060612577
G22	G53	1.1380313565257876
G53	G22	1.1380313565257876
G36	G79	1.1376788749203168
G79	G36	1.1376788749203168
G35	G85	1.1375373360243861
G85	G35	1.1375373360243861
G11	G58	1.1373548841203938
G58	G11	1.1373548841203938
G22	G79	1.1355707811786278
G79	G22	1.1355707811786278
G60	G68	1.1355567384793543
G68	G60	1.1355567384793543
G2	G81	1.1354393196379848
G81	G2	1.1354393196379848
G1	G65	1.1351130658213378
G65	G1	1.1351130658213378
G33	G42	1.1336355697728469
G42	G33	1.1336355697728469
G65	G86	1.1333831272927877
G86	G65	1.1333831272927877
G70	G99	1.13323948796514
G99	G70	1.13323948796514
G25	G33	1.1332096464556396
G33	G25	1.1332096464556396
G38	G90	1.1329992241277276
G90	G38	1.1329992241277276
G34	G64	1.1327970823306652
G64	G34	1.1327970823306652
G35	G67	1.1325253390825554
G67	G35	1.1325253390825554
G41	G54	1.1323941268420776
G54	G41	1.1323941268420776
G10	G34	1.1321331313625689
G34	G10	1.1321331313625689
G14	G20	1.1314639778685929
G20	G14	1.1314639778685929
G10	G35	1.1314539118278857
G35	G10	1.1314539118278857
G2	G30	1.1314342981795198
G30	G2	1.1314342981795198
G66	G81	1.1309960556311107
G81	G66	1.1309960556311107
G33	G53	1.1302083554090538
G53	G33	1.1302083554090538
G4	G7	1.1286500464522051
G7	G4	1.1286500464522051
G65	G89	1.128002759559206
G89	G65	1.128002759559206
G31	G87	1.1279599284322912
G87	G31	1.1279599284322912
G52	G82	1.1277656905293778
G82	G52	1.1277656905293778
G31	G83	1.1274498718939172
G83	G31	1.1274498718939172
G54	G73	1.1264313339471212
G73	G54	1.1264313339471212
G2	G3	1.126415705323577
G3	G2	1.126415705323577
G83	G99	1.1262668603838801
G99	G83	1.1262668603838801
G15	G41	1.1257619068443205
G41	G15	1.1257619068443205
G12	G85	1.1253782072907672
G85	G12	1.1253782072907672
G1	G11	1.1252532320256865
G11	G1	1.1252532320256865
G31	G7	1.1251695701275408
G7	G31	1.1251695701275408
G17	G83	1.1248000388913042
G83	G17	1.1248000388913042
G21	G86	1.1238079204716422
G86	G21	1.1238079204716422
G47	G71	1.1237056211805905
G71	G47	1.1237056211805905
G84	G98	1.1235847605812368
G98	G84	1.1235847605812368
G26	G4	1.1235259797243498
G4	G26	1.1235259797243498
G31	G36	1.123257609917388
G36	G31	1.123257609917388
G11	G38	1.123101471804428
G38	G11	1.123101471804428
G29	G46	1.1225848599647508
G46	G29	1.1225848599647508
G40	G89	1.1217467940722974
G89	G40	1.1217467940722974
G7	G92	1.1216209329700415
G92	G7	1.1216209329700415
G18	G94	1.1215123887929765
G94	G18	1.1215123887929765
G11	G65	1.121437231412306
G65	G11	1.121437231412306
G26	G83	1.1211127937546754
G83	G26	1.1211127937546754
G79	G99	1.1210932759617644
G99	G79	1.1210932759617644
G30	G79	1.120991150914454
G79	G30	1.120991150914454
G10	G68	1.1205711498683633
G68	G10	1.1205711498683633
G55	G68	1.120498478255758
G68	G55	1.120498478255758
G90	G99	1.1201789700893403
G99	G90	1.1201789700893403
G2	G88	1.1199401357246306
G88	G2	1.1199401357246306
G68	G90	1.1196401722619322
G90	G68	1.1196401722619322
G39	G48	1.1191252501177074
G48	G39	1.1191252501177074
G29	G43	1.1190039577361133
G43	G29	1.1190039577361133
G37	G40	1.1186373055146142
G40	G37	1.1186373055146142
G66	G88	1.1186044261199157
G88	G66	1.1186044261199157
G54	G83	1.1177607585277092
G83	G54	1.1177607585277092
G41	G53	1.1171666464516612
G53	G41	1.1171666464516612
G72	G78	1.1154163206644483
G78	G72	1.1154163206644483
G32	G89	1.1152519649554993
G89	G32	1.1152519649554993
G47	G95	1.115202891230123
G95	G47	1.115202891230123
G100	G16	1.1151103713373776
G16	G100	1.1151103713373776
G37	G74	1.1146286493525221
G74	G37	1.1146286493525221
G74	G90	1.11440145760982
G90	G74	1.11440145760982
G34	G45	1.1142802662864937
G45	G34	1.1142802662864937
G82	G9	1.113321532952031
G9	G82	1.113321532952031
G3	G86	1.1130748418351533
G86	G3	1.1130748418351533
G29	G92	1.1130299618583974
G92	G29	1.1130299618583974
G54	G58	1.1126772525370083
G58	G54	1.1126772525370083
G50	G60	1.11242370671584
G60	G50	1.11242370671584
G91	G93	1.1124000024037652
G93	G91	1.1124000024037652
G1	G27	1.1121877470760864
G27	G1	1.1121877470760864
G44	G91	1.1117046042694243
G91	G44	1.1117046042694243
G53	G86	1.111668594712576
G86	G53	1.111668594712576
G47	G93	1.1115756492647684
G93	G47	1.1115756492647684
G48	G53	1.1115242099519258
G53	G48	1.1115242099519258
G15	G30	1.1111430545109675
G30	G15	1.1111430545109675
G63	G98	1.1109745231365378
G98	G63	1.1109745231365378
G14	G99	1.110893002861403
G99	G14	1.110893002861403
G38	G58	1.110513859797944
G58	G38	1.110513859797944
G52	G89	1.1104614426421704
G89	G52	1.1104614426421704
G45	G97	1.1102715967582053
G97	G45	1.1102715967582053
G28	G94	1.110237550570969
G94	G28	1.110237550570969
G28	G6	1.1100125469115614
G6	G28	1.1100125469115614
G28	G52	1.109330712618808
G52	G28	1.109330712618808
G21	G48	1.1089499267956229
G48	G21	1.1089499267956229
G23	G49	1.1088470901689766
G49	G23	1.1088470901689766
G42	G52	1.1084806354722805
G52	G42	1.1084806354722805
G27	G57	1.1081037117736954
G57	G27	1.1081037117736954
G35	G88	1.1078498469733613
G88	G35	1.1078498469733613
G15	G31	1.1073620226621914
G31	G15	1.1073620226621914
G57	G95	1.1068280001873319
G95	G57	1.1068280001873319
G69	G97	1.1064096496352724
G97	G69	1.1064096496352724
G3	G59	1.1063277468556816
G59	G3	1.1063277468556816
G42	G80	1.1061892568452787
G80	G42	1.1061892568452787
G42	G95	1.1060145809577455
G95	G42	1.1060145809577455
G20	G49	1.1058997950116352
G49	G20	1.1058997950116352
G71	G80	1.1058704643806112
G80	G71	1.1058704643806112
G59	G83	1.1055831926750703
G83	G59	1.1055831926750703
G26	G45	1.1055472654723686
G45	G26	1.1055472654723686
G41	G47	1.1049325239767596
G47	G41	1.1049325239767596
G55	G69	1.1030155032681859
G69	G55	1.1030155032681859
G26	G95	1.1027792608639246
G95	G26	1.1027792608639246
G1	G15	1.1020584825979955
G15	G1	1.1020584825979955
G37	G84	1.1019602812135334
G84	G37	1.1019602812135334
G44	G66	1.1016811237824147
G66	G44	1.1016811237824147
G32	G64	1.1013977057232882
G64	G32	1.1013977057232882
G27	G52	1.101031123550185
G52	G27	1.101031123550185
G25	G65	1.1010233696302292
G65	G25	1.1010233696302292
G3	G31	1.1004350654224415
G31	G3	1.1004350654224415
G97	G99	1.1004181661636485
G99	G97	1.1004181661636485
G25	G89	1.1002395688581814
G89	G25	1.1002395688581814
G73	G78	1.0999132292959093
G78	G73	1.0999132292959093
G59	G99	1.0989827153222729
G99	G59	1.0989827153222729
G66	G95	1.098893079083128
G95	G66	1.098893079083128
G95	G97	1.0986595059767459
G97	G95	1.0986595059767459
G70	G84	1.0984710888478473
G84	G70	1.0984710888478473
G58	G85	1.098082638155348
G85	G58	1.098082638155348
G26	G58	1.0977782837547885
G58	G26	1.0977782837547885
G31	G89	1.0972379412715199
G89	G31	1.0972379412715199
G65	G9	1.09712774836954
G9	G65	1.09712774836954
G1	G28	1.0965168363575954
G28	G1	1.0965168363575954
G55	G81	1.0954442323398823
G81	G55	1.0954442323398823
G55	G65	1.0953717673031753
G65	G55	1.0953717673031753
G14	G95	1.0951627223242615
G95	G14	1.0951627223242615
G19	G36	1.0942802204854667
G36	G19	1.0942802204854667
G60	G90	1.0939630795957818
G90	G60	1.0939630795957818
G55	G63	1.0939068549256583
G63	G55	1.0939068549256583
G66	G70	1.093346612131441
G70	G66	1.093346612131441
G26	G67	1.0916604807564083
G67	G26	1.0916604807564083
G31	G38	1.090892666293446
G38	G31	1.090892666293446
G86	G96	1.09065972856139
G96	G86	1.09065972856139
G62	G78	1.0906401200895695
G78	G62	1.0906401200895695
G26	G87	1.09055758673981
G87	G26	1.09055758673981
G34	G56	1.0898056269115728
G56	G34	1.0898056269115728
G76	G98	1.0895423028960258
G98	G76	1.0895423028960258
G28	G86	1.0894503478391897
G86	G28	1.0894503478391897
G58	G8	1.089295581004409
G8	G58	1.089295581004409
G25	G67	1.0890066901183102
G67	G25	1.0890066901183102
G13	G92	1.0889403082384643
G92	G13	1.0889403082384643
G77	G88	1.0881854054257685
G88	G77	1.0881854054257685
G21	G61	1.0876443641909992
G61	G21	1.0876443641909992
G52	G67	1.087378320496383
G67	G52	1.087378320496383
G73	G74	1.0872689527660426
G74	G73	1.0872689527660426
G61	G89	1.0870761801138888
G89	G61	1.0870761801138888
G36	G95	1.0857432018796813
G95	G36	1.0857432018796813
G68	G7	1.0856035528709482
G7	G68	1.0856035528709482
G43	G98	1.085100369708611
G98	G43	1.085100369708611
G27	G94	1.0847623772981905
G94	G27	1.0847623772981905
G30	G46	1.0846925977614694
G46	G30	1.0846925977614694
G49	G51	1.0842216647721674
G51	G49	1.0842216647721674
G28	G66	1.0829543152122958
G66	G28	1.0829543152122958
G22	G84	1.0829317274566321
G84	G22	1.0829317274566321
G43	G95	1.0828233065713437
G95	G43	1.0828233065713437
G59	G71	1.082714629269622
G71	G59	1.082714629269622
G30	G94	1.0821950597660117
G94	G30	1.0821950597660117
G20	G33	1.0818862334466064
G33	G20	1.0818862334466064
G37	G47	1.0816239647357606
G47	G37	1.0816239647357606
G14	G19	1.0813434128077293
G19	G14	1.0813434128077293
G1	G83	1.081261266874523
G83	G1	1.081261266874523
G2	G23	1.0808600392693255
G23	G2	1.0808600392693255
G19	G57	1.0806007827294088
G57	G19	1.0806007827294088
G9	G91	1.0801869964586608
G91	G9	1.0801869964586608
G8	G96	1.0801634159872466
G96	G8	1.0801634159872466
G24	G48	1.0792253237607672
G48	G24	1.0792253237607672
G28	G76	1.0792238929477658
G76	G28	1.0792238929477658
G21	G96	1.078845187850737
G96	G21	1.078845187850737
G40	G8	1.0781576202715997
G8	G40	1.0781576202715997
G18	G5	1.0779368820972124
G5	G18	1.0779368820972124
G39	G43	1.0767988419781551
G43	G39	1.0767988419781551
G84	G89	1.0765130021044063
G89	G84	1.0765130021044063
G31	G90	1.076368112781053
G90	G31	1.076368112781053
G15	G51	1.0763621236367082
G51	G15	1.0763621236367082
G36	G66	1.0762379761607905
G66	G36	1.0762379761607905
G100	G96	1.0758726064134536
G96	G100	1.0758726064134536
G48	G77	1.0749844537924806
G77	G48	1.0749844537924806
G58	G64	1.0747394727193986
G64	G58	1.0747394727193986
G46	G97	1.0741525719993206
G97	G46	1.0741525719993206
G27	G85	1.0739442542445052
G85	G27	1.0739442542445052
G90	G98	1.0733857676872973
G98	G90	1.0733857676872973
G32	G57	1.0730766977365227
G57	G32	1.0730766977365227
G57	G87	1.0725607997680657
G87	G57	1.0725607997680657
G58	G60	1.07225031867215
G60	G58	1.07225031867215
G85	G99	1.0717453748045664
G99	G85	1.0717453748045664
G25	G76	1.0716351010388483
G76	G25	1.0716351010388483
G13	G84	1.071579584088484
G84	G13	1.071579584088484
G76	G95	1.0714173568176646
G95	G76	1.0714173568176646
G27	G84	1.0713864793477916
G84	G27	1.0713864793477916
G18	G38	1.071377905498554
G38	G18	1.071377905498554
G25	G55	1.07087316890032
G55	G25	1.07087316890032
G22	G38	1.070802595561152
G38	G22	1.070802595561152
G11	G26	1.0699408245569542
G26	G11	1.0699408245569542
G26	G96	1.0698572208551511
G96	G26	1.0698572208551511
G50	G73	1.0697697486925009
G73	G50	1.0697697486925009
G2	G83	1.069705212330064
G83	G2	1.069705212330064
G20	G40	1.0691458763114674
G40	G20	1.0691458763114674
G67	G97	1.0691403395125023
G97	G67	1.0691403395125023
G64	G73	1.06887135793423
G73	G64	1.06887135793423
G51	G92	1.06862797432243
G92	G51	1.06862797432243
G38	G97	1.0676692125382772
G97	G38	1.0676692125382772
G2	G76	1.0675857504313429
G76	G2	1.0675857504313429
G44	G80	1.067512088058927
G80	G44	1.067512088058927
G58	G93	1.0663842694148875
G93	G58	1.0663842694148875
G33	G60	1.0662431593601691
G60	G33	1.0662431593601691
G1	G33	1.0660585883415674
G33	G1	1.0660585883415674
G34	G98	1.0654966487173554
G98	G34	1.0654966487173554
G36	G55	1.0654719265753039
G55	G36	1.0654719265753039
G34	G51	1.0653411707655474
G51	G34	1.0653411707655474
G55	G75	1.06483387185
G75	G55	1.06483387185
G17	G74	1.064347494133656
G74	G17	1.064347494133656
G60	G87	1.0643095791198762
G87	G60	1.0643095791198762
G37	G60	1.0638582896934479
G60	G37	1.0638582896934479
G43	G84	1.0635943309439977
G84	G43	1.0635943309439977
G100	G44	1.0630212430960646
G44	G100	1.0630212430960646
G49	G76	1.0629915549288087
G76	G49	1.0629915549288087
G84	G94	1.0626498224811551
G94	G84	1.0626498224811551
G61	G99	1.0621139829915944
G99	G61	1.0621139829915944
G24	G98	1.0617880410892337
G98	G24	1.0617880410892337
G51	G80	1.0616041735982988
G80	G51	1.0616041735982988
G16	G77	1.0615075358056987
G77	G16	1.0615075358056987
G16	G40	1.0611876129911422
G40	G16	1.0611876129911422
G69	G9	1.0608643084203133
G9	G69	1.0608643084203133
G47	G54	1.060153366354562
G54	G47	1.060153366354562
G27	G56	1.0600878968557845
G56	G27	1.0600878968557845
G17	G69	1.0599960378968518
G69	G17	1.0599960378968518
G53	G8	1.0599474527791277
G8	G53	1.0599474527791277
G61	G70	1.059817489525031
G70	G61	1.059817489525031
G39	G72	1.0595640376326032
G72	G39	1.0595640376326032
G23	G92	1.0587419592026206
G92	G23	1.0587419592026206
G78	G89	1.0582580958836414
G89	G78	1.0582580958836414
G12	G37	1.0577994784383966
G37	G12	1.0577994784383966
G60	G74	1.0576649632542319
G74	G60	1.0576649632542319
G20	G99	1.0569414293824186
G99	G20	1.0569414293824186
G39	G93	1.0563870448338064
G93	G39	1.0563870448338064
G35	G36	1.0540112344877632
G36	G35	1.0540112344877632
G3	G34	1.0532947144288962
G34	G3	1.0532947144288962
G34	G7	1.0527251797998192
G7	G34	1.0527251797998192
G54	G89	1.0506299250001154
G89	G54	1.0506299250001154
G35	G91	1.0502704749707172
G91	G35	1.0502704749707172
G24	G39	1.0501099059441903
G39	G24	1.0501099059441903
G20	G41	1.049804561799273
G41	G20	1.049804561799273
G16	G66	1.049613722356001
G66	G16	1.049613722356001
G36	G88	1.0491156626133
G88	G36	1.0491156626133
G41	G99	1.0487659905918958
G99	G41	1.0487659905918958
G71	G95	1.0487216240665758
G95	G71	1.0487216240665758
G33	G87	1.0487182285794203
G87	G33	1.0487182285794203
G38	G87	1.048202445064686
G87	G38	1.048202445064686
G15	G6	1.04755988016121
G6	G15	1.04755988016121
G19	G61	1.0473690801933833
G61	G19	1.0473690801933833
G48	G84	1.0469391568566155
G84	G48	1.0469391568566155
G14	G38	1.046855726308675
G38	G14	1.046855726308675
G25	G49	1.0468515444028277
G49	G25	1.0468515444028277
G22	G83	1.0457450029724722
G83	G22	1.0457450029724722
G70	G74	1.045415114027681
G74	G70	1.045415114027681
G37	G7	1.0453775835886532
G7	G37	1.0453775835886532
G27	G30	1.044966948770516
G30	G27	1.044966948770516
G31	G88	1.0449250782039812
G88	G31	1.0449250782039812
G89	G95	1.0439859407811078
G95	G89	1.0439859407811078
G61	G96	1.0437440534684745
G96	G61	1.0437440534684745
G40	G70	1.0434158203559605
G70	G40	1.0434158203559605
G10	G83	1.0429440765916829
G83	G10	1.0429440765916829
G10	G50	1.0424604716503156
G50	G10	1.0424604716503156
G53	G99	1.0422407942431762
G99	G53	1.0422407942431762
G42	G84	1.0421062796762637
G84	G42	1.0421062796762637
G12	G13	1.0419679487082019
G13	G12	1.0419679487082019
G75	G95	1.0415586659728189
G95	G75	1.0415586659728189
G55	G74	1.0409262886912893
G74	G55	1.0409262886912893
G27	G89	1.0405935468283354
G89	G27	1.0405935468283354
G24	G6	1.0397344109304039
G6	G24	1.0397344109304039
G36	G52	1.0396213350380723
G52	G36	1.0396213350380723
G28	G85	1.039571571879577
G85	G28	1.039571571879577
G36	G84	1.039282556424773
G84	G36	1.039282556424773
G5	G83	1.039018428313244
G83	G5	1.039018428313244
G24	G53	1.0388127008312575
G53	G24	1.0388127008312575
G25	G96	1.0384483535927163
G96	G25	1.0384483535927163
G40	G79	1.0384131615152432
G79	G40	1.0384131615152432
G28	G83	1.0378944395965095
G83	G28	1.0378944395965095
G64	G65	1.037291166594728
G65	G64	1.037291166594728
G27	G6	1.0369918184914115
G6	G27	1.0369918184914115
G50	G94	1.0340984118095398
G94	G50	1.0340984118095398
G44	G99	1.0333936608198635
G99	G44	1.0333936608198635
G18	G63	1.033149116464932
G63	G18	1.033149116464932
G77	G95	1.0324319647049123
G95	G77	1.0324319647049123
G29	G39	1.0324259423497089
G39	G29	1.0324259423497089
G39	G81	1.0321529071456668
G81	G39	1.0321529071456668
G21	G55	1.0321365203300963
G55	G21	1.0321365203300963
G63	G9	1.0318991744348787
G9	G63	1.0318991744348787
G44	G78	1.031841226932166
G78	G44	1.031841226932166
G73	G84	1.0317476577641975
G84	G73	1.0317476577641975
G27	G33	1.0314530124001042
G33	G27	1.0314530124001042
G42	G78	1.0313704099099303
G78	G42	1.0313704099099303
G21	G77	1.031123328215949
G77	G21	1.031123328215949
G35	G43	1.0309973268398045
G43	G35	1.0309973268398045
G48	G7	1.030991353494508
G7	G48	1.030991353494508
G15	G5	1.0309494034873072
G5	G15	1.0309494034873072
G2	G49	1.030582257726217
G49	G2	1.030582257726217
G6	G61	1.0304776349921538
G61	G6	1.0304776349921538
G78	G85	1.029866261452084
G85	G78	1.029866261452084
G31	G5	1.0288024439539623
G5	G31	1.0288024439539623
G16	G73	1.0283806650251728
G73	G16	1.0283806650251728
G45	G76	1.027661245026777
G76	G45	1.027661245026777
G4	G56	1.0271227276353219
G56	G4	1.0271227276353219
G72	G99	1.026978603594695
G99	G72	1.026978603594695
G15	G52	1.026587732343968
G52	G15	1.026587732343968
G30	G6	1.0265684410402758
G6	G30	1.0265684410402758
G19	G76	1.0265522369231441
G76	G19	1.0265522369231441
G20	G70	1.0264095809474614
G70	G20	1.0264095809474614
G100	G4	1.0263566641264679
G4	G100	1.0263566641264679
G51	G70	1.0262050902953808
G70	G51	1.0262050902953808
G46	G50	1.0260023943575471
G50	G46	1.0260023943575471
G24	G66	1.0259192535983352
G66	G24	1.0259192535983352
G22	G42	1.0257549388898963
G42	G22	1.0257549388898963
G84	G88	1.0254487639550822
G88	G84	1.0254487639550822
G16	G82	1.025200380286051
G82	G16	1.025200380286051
G100	G84	1.0251286281314524
G84	G100	1.0251286281314524
G20	G74	1.024756085596044
G74	G20	1.024756085596044
G2	G56	1.0243284186634138
G56	G2	1.0243284186634138
G54	G96	1.024075076366413
G96	G54	1.024075076366413
G13	G67	1.0239814822304862
G67	G13	1.0239814822304862
G29	G98	1.0236351861934145
G98	G29	1.0236351861934145
G42	G48	1.0235698932265684
G48	G42	1.0235698932265684
G32	G93	1.023520959345045
G93	G32	1.023520959345045
G80	G95	1.0233669629792206
G95	G80	1.0233669629792206
G29	G91	1.023258210480583
G91	G29	1.023258210480583
G7	G89	1.0231109919600427
G89	G7	1.0231109919600427
G64	G76	1.022849833453584
G76	G64	1.022849833453584
G44	G57	1.0227685062551997
G57	G44	1.0227685062551997
G25	G66	1.0218143885934847
G66	G25	1.0218143885934847
G14	G58	1.0212756749407932
G58	G14	1.0212756749407932
G10	G84	1.0211143369349622
G84	G10	1.0211143369349622
G26	G80	1.0203410385526228
G80	G26	1.0203410385526228
G22	G8	1.0200285974729675
G8	G22	1.0200285974729675
G40	G65	1.0197903139484392
G65	G40	1.0197903139484392
G73	G81	1.0197773684811384
G81	G73	1.0197773684811384
G25	G43	1.0194204426115987
G43	G25	1.0194204426115987
G4	G64	1.0185324104228002
G64	G4	1.0185324104228002
G66	G73	1.0184350296483258
G73	G66	1.0184350296483258
G29	G75	1.0184138609685607
G75	G29	1.0184138609685607
G30	G37	1.0177312590985628
G37	G30	1.0177312590985628
G70	G98	1.0177123653679807
G98	G70	1.0177123653679807
G12	G93	1.0171334517724264
G93	G12	1.0171334517724264
G10	G29	1.0166747026049645
G29	G10	1.0166747026049645
G29	G78	1.0164348850934388
G78	G29	1.0164348850934388
G11	G62	1.015944761932719
G62	G11	1.015944761932719
G51	G74	1.015922181928259
G74	G51	1.015922181928259
G45	G49	1.0158728495921219
G49	G45	1.0158728495921219
G33	G67	1.0157658259769278
G67	G33	1.0157658259769278
G10	G61	1.0155408043190737
G61	G10	1.0155408043190737
G3	G9	1.0153475457801582
G9	G3	1.0153475457801582
G26	G99	1.0152712907992094
G99	G26	1.0152712907992094
G27	G43	1.0152147468110668
G43	G27	1.0152147468110668
G58	G63	1.0148046763435588
G63	G58	1.0148046763435588
G16	G87	1.014500967056599
G87	G16	1.014500967056599
G31	G71	1.0139098081510753
G71	G31	1.0139098081510753
G34	G49	1.0131705652912921
G49	G34	1.0131705652912921
G68	G8	1.0127763643954744
G8	G68	1.0127763643954744
G33	G37	1.0127665384783358
G37	G33	1.0127665384783358
G69	G78	1.0127502349688187
G78	G69	1.0127502349688187
G50	G69	1.011790849733906
G69	G50	1.011790849733906
G59	G67	1.0109244854983626
G67	G59	1.0109244854983626
G70	G77	1.0107417204873266
G77	G70	1.0107417204873266
G11	G56	1.0100927190775906
G56	G11	1.0100927190775906
G15	G66	1.0097613820106786
G66	G15	1.0097613820106786
G78	G98	1.0091704851497545
G98	G78	1.0091704851497545
G21	G43	1.0085611109484938
G43	G21	1.0085611109484938
G65	G92	1.0077722016358923
G92	G65	1.0077722016358923
G27	G79	1.0076117806640426
G79	G27	1.0076117806640426
G67	G96	1.006701538715552
G96	G67	1.006701538715552
G86	G88	1.0066688102140935
G88	G86	1.0066688102140935
G20	G60	1.0053760131716585
G60	G20	1.0053760131716585
G56	G66	1.00527764624367
G66	G56	1.00527764624367
G28	G62	1.004400156035985
G62	G28	1.004400156035985
G17	G26	1.0043295762634497
G26	G17	1.0043295762634497
G11	G53	1.003757223237638
G53	G11	1.003757223237638
G44	G94	1.003657350617218
G94	G44	1.003657350617218
G68	G72	1.0030050529059182
G72	G68	1.0030050529059182
G14	G73	1.0028394946563695
G73	G14	1.0028394946563695
G41	G75	1.0021377259276125
G75	G41	1.0021377259276125
G53	G96	1.0020228734831047
G96	G53	1.0020228734831047
G12	G35	1.0019951738526656
G35	G12	1.0019951738526656
G30	G41	1.0017632795129323
G41	G30	1.0017632795129323
G17	G52	1.0014027077517835
G52	G17	1.0014027077517835
G15	G88	1.001271819235275
G88	G15	1.001271819235275
G63	G88	1.0007821593099848
G88	G63	1.0007821593099848
G85	G92	0.9994058095589862
G92	G85	0.9994058095589862
G61	G76	0.9992356159792419
G76	G61	0.9992356159792419
G73	G99	0.9990019979199206
G99	G73	0.9990019979199206
G50	G98	0.9987426358590645
G98	G50	0.9987426358590645
G28	G68	0.9986307679128587
G68	G28	0.9986307679128587
G29	G77	0.998159586675787
G77	G29	0.998159586675787
G31	G99	0.9977933710457279
G99	G31	0.9977933710457279
G39	G55	0.9972010702500264
G55	G39	0.9972010702500264
G88	G95	0.9970649847732247
G95	G88	0.9970649847732247
G13	G47	0.9968169030186225
G47	G13	0.9968169030186225
G26	G78	0.9967148428155508
G78	G26	0.9967148428155508
G71	G87	0.996033073410341
G87	G71	0.996033073410341
G37	G53	0.9952049755140274
G53	G37	0.9952049755140274
G37	G75	0.9946342063373174
G75	G37	0.9946342063373174
G15	G76	0.9937083682671146
G76	G15	0.9937083682671146
G18	G80	0.9936611543520987
G80	G18	0.9936611543520987
G26	G82	0.9916467973035847
G82	G26	0.9916467973035847
G32	G63	0.991549121709916
G63	G32	0.991549121709916
G16	G31	0.9914318832833853
G31	G16	0.9914318832833853
G22	G58	0.9912554273467643
G58	G22	0.9912554273467643
