G9	G38	1.03745093767981
G33	G44	1.03723191062575
G44	G33	1.03723191062575
G83	G15	1.03708672664862
G15	G83	1.03708672664862
G57	G70	1.03600109605674
G70	G57	1.03600109605674
G56	G24	1.03531501839326
G24	G56	1.03531501839326
G57	G11	1.0336727561388
G11	G57	1.0336727561388
G15	G19	1.03362310195805
G19	G15	1.03362310195805
G31	G73	1.03274331192329
G73	G31	1.03274331192329
G2	G42	1.03263646953195
G42	G2	1.03263646953195
G11	G16	1.03055339736955
G16	G11	1.03055339736955
G30	G71	1.02672279091521
G71	G30	1.02672279091521
G77	G43	1.02634726181966
G43	G77	1.02634726181966
G39	G23	1.02569124347948
G23	G39	1.02569124347948
G38	G81	1.02422765935849
G81	G38	1.02422765935849
G67	G27	1.02398023422003
G27	G67	1.02398023422003
G60	G9	1.02286447497933
G9	G60	1.02286447497933
G56	G53	1.02277224509457
G53	G56	1.02277224509457
G37	G79	1.0217221949889
G79	G37	1.0217221949889
G27	G81	1.01667327415883
G81	G27	1.01667327415883
G19	G33	1.01482143856332
G33	G19	1.01482143856332
G9	G17	1.01452776049463
G17	G9	1.01452776049463
G92	G89	1.01421024836773
G89	G92	1.01421024836773
G29	G92	1.01259219165201
G92	G29	1.01259219165201
G58	G83	1.01140461621393
G83	G58	1.01140461621393
G30	G19	1.01060849327696
G19	G30	1.01060849327696
G29	G19	1.01044915964247
G19	G29	1.01044915964247
G11	G67	1.00903541708026
G67	G11	1.00903541708026
G80	G65	1.00806577540203
G65	G80	1.00806577540203
G49	G40	1.00737547516894
G40	G49	1.00737547516894
G22	G30	1.00610019581934
G30	G22	1.00610019581934
G15	G53	1.00561722958992
G53	G15	1.00561722958992
G58	G59	1.00548265840826
G59	G58	1.00548265840826
G13	G49	1.00464281570748
G49	G13	1.00464281570748
G57	G39	1.00414238914268
G39	G57	1.00414238914268
G43	G92	1.00244498714336
G92	G43	1.00244498714336
G52	G99	1.00134745561668
G99	G52	1.00134745561668
G35	G42	0.99933439289841
G42	G35	0.99933439289841
G89	G47	0.998733306419926
G47	G89	0.998733306419926
G84	G76	0.998136220280493
G76	G84	0.998136220280493
G99	G70	0.997207078563376
G70	G99	0.997207078563376
G69	G92	0.995443916532808
G92	G69	0.995443916532808
G2	G17	0.995064435512021
G17	G2	0.995064435512021
G73	G22	0.994339503774392
G22	G73	0.994339503774392
G85	G56	0.992612424556188
G56	G85	0.992612424556188
G91	G26	0.990714593413593
G26	G91	0.990714593413593
G35	G43	0.989902845032189
G43	G35	0.989902845032189
G49	G32	0.988881159390543
G32	G49	0.988881159390543
G33	G70	0.985885347711593
G70	G33	0.985885347711593
G54	G76	0.985746867951966
G76	G54	0.985746867951966
G67	G21	0.985025687102158
G21	G67	0.985025687102158
G41	G58	0.984753338540485
G58	G41	0.984753338540485
G99	G75	0.984394257397464
G75	G99	0.984394257397464
G7	G17	0.983476675658649
G17	G7	0.983476675658649
G51	G22	0.982296850585288
G22	G51	0.982296850585288
G27	G16	0.982013686353219
G16	G27	0.982013686353219
G33	G84	0.981988448118471
G84	G33	0.981988448118471
G19	G2	0.981971913943061
G2	G19	0.981971913943061
G52	G7	0.981319814689579
G7	G52	0.981319814689579
G66	G45	0.980449492153344
G45	G66	0.980449492153344
G67	G68	0.977567543151911
G68	G67	0.977567543151911
G31	G100	0.973766032243545
G100	G31	0.973766032243545
G6	G39	0.973689330194388
G39	G6	0.973689330194388
G36	G78	0.972085707693944
G78	G36	0.972085707693944
G11	G50	0.972033975641169
G50	G11	0.972033975641169
G100	G98	0.971398614516806
G98	G100	0.971398614516806
G99	G14	0.971046652035525
G14	G99	0.971046652035525
G66	G82	0.970895227720319
G82	G66	0.970895227720319
G88	G24	0.970054169559327
G24	G88	0.970054169559327
G69	G29	0.969440696363536
G29	G69	0.969440696363536
G45	G42	0.969183668892447
G42	G45	0.969183668892447
G53	G55	0.968841612137486
G55	G53	0.968841612137486
G24	G94	0.968570197889561
G94	G24	0.968570197889561
G39	G71	0.965739667057557
G71	G39	0.965739667057557
G18	G49	0.965631643802886
G49	G18	0.965631643802886
G80	G70	0.963182702365635
G70	G80	0.963182702365635
G72	G15	0.961558781726637
G15	G72	0.961558781726637
G88	G62	0.960240553107312
G62	G88	0.960240553107312
G51	G32	0.959939714555514
G32	G51	0.959939714555514
G55	G64	0.956784482946222
G64	G55	0.956784482946222
G74	G14	0.956431559691464
G14	G74	0.956431559691464
G86	G55	0.95525257298397
G55	G86	0.95525257298397
G45	G8	0.953736314105476
G8	G45	0.953736314105476
G99	G43	0.952903326267077
G43	G99	0.952903326267077
G55	G42	0.951082943001006
G42	G55	0.951082943001006
G52	G43	0.949942950188884
G43	G52	0.949942950188884
G60	G13	0.947825198996982
G13	G60	0.947825198996982
G75	G100	0.947015211024711
G100	G75	0.947015211024711
G68	G12	0.946894072950946
G12	G68	0.946894072950946
G16	G95	0.946148811181598
G95	G16	0.946148811181598
G9	G88	0.944550032360711
G88	G9	0.944550032360711
G87	G81	0.944483576589373
G81	G87	0.944483576589373
G41	G88	0.94382270829285
G88	G41	0.94382270829285
G15	G60	0.942881396574851
G60	G15	0.942881396574851
G10	G49	0.942573639038646
G49	G10	0.942573639038646
G93	G43	0.941897389490953
G43	G93	0.941897389490953
G38	G4	0.941470392942127
G4	G38	0.941470392942127
G93	G97	0.940018975438598
G97	G93	0.940018975438598
G90	G34	0.937295315329997
G34	G90	0.937295315329997
G75	G73	0.934420963122322
G73	G75	0.934420963122322
G27	G26	0.934390867592707
G26	G27	0.934390867592707
G32	G45	0.93367559626009
G45	G32	0.93367559626009
G11	G93	0.933672819472147
G93	G11	0.933672819472147
G19	G58	0.932471121040242
G58	G19	0.932471121040242
G24	G90	0.932341809855199
G90	G24	0.932341809855199
G17	G56	0.931081852923518
G56	G17	0.931081852923518
G81	G60	0.931033845061877
G60	G81	0.931033845061877
G86	G57	0.930728997874961
G57	G86	0.930728997874961
G69	G87	0.930336582170513
G87	G69	0.930336582170513
G70	G92	0.930091332379405
G92	G70	0.930091332379405
G99	G82	0.927329622603352
G82	G99	0.927329622603352
G23	G64	0.925771504335978
G64	G23	0.925771504335978
G85	G87	0.925705934942805
G87	G85	0.925705934942805
G64	G1	0.925189926922159
G1	G64	0.925189926922159
G60	G55	0.924897380569987
G55	G60	0.924897380569987
G49	G43	0.924790592639456
G43	G49	0.924790592639456
G84	G64	0.924170032005782
G64	G84	0.924170032005782
G97	G12	0.923280573491527
G12	G97	0.923280573491527
G74	G21	0.921130266262647
G21	G74	0.921130266262647
G2	G15	0.918861026826002
G15	G2	0.918861026826002
G19	G89	0.917967672915245
G89	G19	0.917967672915245
G77	G27	0.917598343350458
G27	G77	0.917598343350458
G51	G29	0.915972816734236
G29	G51	0.915972816734236
G34	G28	0.914383076629879
G28	G34	0.914383076629879
G73	G87	0.913500581462858
G87	G73	0.913500581462858
G95	G27	0.912660453589918
G27	G95	0.912660453589918
G37	G44	0.911852030173699
G44	G37	0.911852030173699
G14	G86	0.910930009105287
G86	G14	0.910930009105287
G38	G65	0.910605464187696
G65	G38	0.910605464187696
G67	G55	0.910377824647012
G55	G67	0.910377824647012
G11	G17	0.909928242002846
G17	G11	0.909928242002846
G57	G84	0.909780001191292
G84	G57	0.909780001191292
G8	G76	0.909306914317143
G76	G8	0.909306914317143
G73	G43	0.907055917158324
G43	G73	0.907055917158324
G58	G28	0.906790549839945
G28	G58	0.906790549839945
G35	G67	0.905480000109416
G67	G35	0.905480000109416
G91	G6	0.904986364577911
G6	G91	0.904986364577911
G31	G8	0.902694316192886
G8	G31	0.902694316192886
G56	G72	0.902589876594253
G72	G56	0.902589876594253
G54	G7	0.900870802753773
G7	G54	0.900870802753773
G44	G59	0.899836410483808
G59	G44	0.899836410483808
G53	G31	0.899381208284117
G31	G53	0.899381208284117
G43	G64	0.899166135187358
G64	G43	0.899166135187358
G16	G84	0.898432305214539
G84	G16	0.898432305214539
G37	G87	0.898364181443869
G87	G37	0.898364181443869
G1	G87	0.893578293357785
G87	G1	0.893578293357785
G19	G13	0.893318980224863
G13	G19	0.893318980224863
G21	G85	0.893219453943315
G85	G21	0.893219453943315
G18	G68	0.890524671444388
G68	G18	0.890524671444388
G67	G82	0.89011857960302
G82	G67	0.89011857960302
G16	G50	0.888785383855169
G50	G16	0.888785383855169
G27	G72	0.888157016442363
G72	G27	0.888157016442363
G30	G74	0.886758325137792
G74	G30	0.886758325137792
G92	G32	0.885728713007529
G32	G92	0.885728713007529
G48	G37	0.885517325140829
G37	G48	0.885517325140829
G54	G72	0.885299952824036
G72	G54	0.885299952824036
G52	G24	0.884947194576814
G24	G52	0.884947194576814
G88	G80	0.88360253389116
G80	G88	0.88360253389116
G66	G93	0.883168339821521
G93	G66	0.883168339821521
G2	G18	0.882851490301845
G18	G2	0.882851490301845
G18	G21	0.882835563248034
G21	G18	0.882835563248034
G94	G86	0.882812899492572
G86	G94	0.882812899492572
G8	G52	0.881680906905406
G52	G8	0.881680906905406
G7	G39	0.880078656634467
G39	G7	0.880078656634467
G95	G79	0.87887983486506
G79	G95	0.87887983486506
G30	G28	0.877264109942425
G28	G30	0.877264109942425
G39	G80	0.877263103786191
G80	G39	0.877263103786191
G88	G34	0.875309935502167
G34	G88	0.875309935502167
G49	G5	0.874462138969442
G5	G49	0.874462138969442
G98	G67	0.873986104866361
G67	G98	0.873986104866361
G73	G52	0.873105172574672
G52	G73	0.873105172574672
G24	G15	0.872730398931711
G15	G24	0.872730398931711
G24	G28	0.872010417819117
G28	G24	0.872010417819117
G63	G100	0.871396384172458
G100	G63	0.871396384172458
G67	G64	0.87072855160955
G64	G67	0.87072855160955
G98	G7	0.870688810190351
G7	G98	0.870688810190351
G53	G44	0.870018414831723
G44	G53	0.870018414831723
G1	G45	0.868630884394465
G45	G1	0.868630884394465
G7	G23	0.867250719368664
G23	G7	0.867250719368664
G69	G95	0.867174365043959
G95	G69	0.867174365043959
G56	G31	0.867056516769783
G31	G56	0.867056516769783
G83	G98	0.866456942088725
G98	G83	0.866456942088725
G15	G39	0.86195659056472
G39	G15	0.86195659056472
G64	G81	0.860149733059255
G81	G64	0.860149733059255
G54	G93	0.859827210042271
G93	G54	0.859827210042271
G21	G88	0.859658287159209
G88	G21	0.859658287159209
G55	G33	0.859324684258887
G33	G55	0.859324684258887
G16	G19	0.85863643722469
G19	G16	0.85863643722469
G73	G42	0.858629213655289
G42	G73	0.858629213655289
G5	G95	0.858512491678827
G95	G5	0.858512491678827
G71	G81	0.858462592434692
G81	G71	0.858462592434692
G31	G66	0.857487024134764
G66	G31	0.857487024134764
G91	G80	0.857114986767549
G80	G91	0.857114986767549
G42	G34	0.856589447843707
G34	G42	0.856589447843707
G58	G92	0.855241878409016
G92	G58	0.855241878409016
G25	G20	0.851674999352009
G20	G25	0.851674999352009
G27	G17	0.850856800300789
G17	G27	0.850856800300789
G6	G41	0.849795147347351
G41	G6	0.849795147347351
G97	G82	0.849531764098166
G82	G97	0.849531764098166
G82	G1	0.848370908912406
G1	G82	0.848370908912406
G33	G49	0.846997985483852
G49	G33	0.846997985483852
G87	G51	0.846388402701919
G51	G87	0.846388402701919
G43	G4	0.84637665969414
G4	G43	0.84637665969414
G62	G24	0.846009487103232
G24	G62	0.846009487103232
G32	G84	0.845495643362101
G84	G32	0.845495643362101
G53	G59	0.845216474501023
G59	G53	0.845216474501023
G81	G49	0.844370693325837
G49	G81	0.844370693325837
G21	G84	0.843714476418733
G84	G21	0.843714476418733
G11	G51	0.843390510805439
G51	G11	0.843390510805439
G16	G69	0.841591206033708
G69	G16	0.841591206033708
G82	G31	0.841406812745705
G31	G82	0.841406812745705
G68	G38	0.839439696329148
G38	G68	0.839439696329148
G31	G98	0.838880094487284
G98	G31	0.838880094487284
G82	G11	0.838799953132625
G11	G82	0.838799953132625
G28	G63	0.837106252400605
G63	G28	0.837106252400605
G55	G12	0.836306024192182
G12	G55	0.836306024192182
G5	G28	0.835390201027685
G28	G5	0.835390201027685
G39	G92	0.833268237936421
G92	G39	0.833268237936421
G8	G55	0.833079826794578
G55	G8	0.833079826794578
G57	G18	0.832932987420304
G18	G57	0.832932987420304
G33	G65	0.831917472535517
G65	G33	0.831917472535517
G25	G68	0.831665453817087
G68	G25	0.831665453817087
G42	G76	0.831443845504228
G76	G42	0.831443845504228
G10	G28	0.831382725033996
G28	G10	0.831382725033996
G34	G68	0.829847622058224
G68	G34	0.829847622058224
G68	G9	0.828305842857033
G9	G68	0.828305842857033
G86	G58	0.822720240684785
G58	G86	0.822720240684785
G39	G88	0.821049758325467
G88	G39	0.821049758325467
G15	G94	0.820661772048125
G94	G15	0.820661772048125
G41	G81	0.818561616286885
G81	G41	0.818561616286885
G64	G99	0.818468687582384
G99	G64	0.818468687582384
G11	G63	0.81834936303542
G63	G11	0.81834936303542
G55	G92	0.816478074535128
G92	G55	0.816478074535128
G29	G56	0.816160725351833
G56	G29	0.816160725351833
G81	G79	0.81614159423126
G79	G81	0.81614159423126
G24	G84	0.816076210473076
G84	G24	0.816076210473076
G91	G37	0.815510707059143
G37	G91	0.815510707059143
G46	G7	0.815341546916989
G7	G46	0.815341546916989
G89	G3	0.81348440699308
G3	G89	0.81348440699308
G17	G8	0.813478103237754
G8	G17	0.813478103237754
G1	G13	0.813023204792449
G13	G1	0.813023204792449
G43	G70	0.812067875024733
G70	G43	0.812067875024733
G7	G76	0.811589574565502
G76	G7	0.811589574565502
G21	G69	0.810612921487828
G69	G21	0.810612921487828
G15	G91	0.809782195640723
G91	G15	0.809782195640723
G28	G19	0.809078412244168
G19	G28	0.809078412244168
G13	G56	0.809034358799291
G56	G13	0.809034358799291
G79	G53	0.807917225436104
G53	G79	0.807917225436104
G19	G59	0.805953416544133
G59	G19	0.805953416544133
G58	G34	0.805214637594234
G34	G58	0.805214637594234
G35	G84	0.804894044644581
G84	G35	0.804894044644581
G42	G46	0.804650756517634
G46	G42	0.804650756517634
G49	G98	0.804539885749208
G98	G49	0.804539885749208
G76	G59	0.804491529929475
G59	G76	0.804491529929475
G55	G78	0.803696932935086
G78	G55	0.803696932935086
G74	G54	0.803211476292331
G54	G74	0.803211476292331
G49	G16	0.80291026867683
G16	G49	0.80291026867683
G65	G78	0.802471791925521
G78	G65	0.802471791925521
G10	G26	0.802063808061665
G26	G10	0.802063808061665
G29	G81	0.800327289579673
G81	G29	0.800327289579673
G31	G43	0.800029152654655
G43	G31	0.800029152654655
G73	G9	0.799916374326995
G9	G73	0.799916374326995
G21	G5	0.798952522941425
G5	G21	0.798952522941425
G85	G80	0.795528760825983
G80	G85	0.795528760825983
G89	G36	0.794849672960842
G36	G89	0.794849672960842
G33	G73	0.794536722929682
G73	G33	0.794536722929682
G97	G1	0.792440186294347
G1	G97	0.792440186294347
G1	G78	0.791723056428212
G78	G1	0.791723056428212
G28	G79	0.790375324838473
G79	G28	0.790375324838473
G25	G22	0.790254989888556
G22	G25	0.790254989888556
G30	G73	0.789353088333798
G73	G30	0.789353088333798
G86	G99	0.789126134104458
G99	G86	0.789126134104458
G6	G81	0.787719360527859
G81	G6	0.787719360527859
G76	G78	0.78759485820275
G78	G76	0.78759485820275
G44	G98	0.78668094941495
G98	G44	0.78668094941495
G21	G30	0.786381946757569
G30	G21	0.786381946757569
G43	G91	0.785768244253847
G91	G43	0.785768244253847
G38	G34	0.78435275978655
G34	G38	0.78435275978655
G17	G14	0.783124576020525
G14	G17	0.783124576020525
G68	G89	0.782923155358844
G89	G68	0.782923155358844
G32	G13	0.780881166040533
G13	G32	0.780881166040533
G86	G16	0.780423146504265
G16	G86	0.780423146504265
G27	G86	0.779874654536414
G86	G27	0.779874654536414
G81	G33	0.779557598305996
G33	G81	0.779557598305996
G59	G62	0.77877426698455
G62	G59	0.77877426698455
G40	G11	0.778187534718027
G11	G40	0.778187534718027
G75	G48	0.778045607779016
G48	G75	0.778045607779016
G7	G95	0.776999473560263
G95	G7	0.776999473560263
G79	G75	0.774845565014979
G75	G79	0.774845565014979
G4	G87	0.774542605393973
G87	G4	0.774542605393973
G98	G57	0.774475087600982
G57	G98	0.774475087600982
G65	G26	0.774276997221196
G26	G65	0.774276997221196
G96	G69	0.774223843653897
G69	G96	0.774223843653897
G16	G5	0.774063011414782
G5	G16	0.774063011414782
G11	G4	0.77264941211347
G4	G11	0.77264941211347
G54	G10	0.772457433832552
G10	G54	0.772457433832552
G45	G36	0.770629127216979
G36	G45	0.770629127216979
G38	G33	0.770441227220168
G33	G38	0.770441227220168
G21	G66	0.769390979336173
G66	G21	0.769390979336173
G56	G81	0.768174033684473
G81	G56	0.768174033684473
G71	G90	0.767359554469709
G90	G71	0.767359554469709
G12	G33	0.767270200655076
G33	G12	0.767270200655076
G58	G48	0.765828318247816
G48	G58	0.765828318247816
G83	G100	0.763398639503569
G100	G83	0.763398639503569
G27	G42	0.762170900346809
G42	G27	0.762170900346809
G97	G86	0.758786029518093
G86	G97	0.758786029518093
G85	G94	0.758672533061081
G94	G85	0.758672533061081
G52	G29	0.757307049293952
G29	G52	0.757307049293952
G75	G31	0.755087641201955
G31	G75	0.755087641201955
G56	G35	0.754775744061241
G35	G56	0.754775744061241
G52	G75	0.754541544099623
G75	G52	0.754541544099623
G19	G1	0.754009989883564
G1	G19	0.754009989883564
G4	G84	0.753306475663161
G84	G4	0.753306475663161
G11	G94	0.753236827669879
G94	G11	0.753236827669879
G69	G43	0.752196551077696
G43	G69	0.752196551077696
G31	G45	0.751376689017109
G45	G31	0.751376689017109
G36	G18	0.751204178501935
G18	G36	0.751204178501935
G2	G38	0.750875575586835
G38	G2	0.750875575586835
G25	G30	0.750776703588347
G30	G25	0.750776703588347
G30	G96	0.750361190921409
G96	G30	0.750361190921409
G96	G75	0.750142073196734
G75	G96	0.750142073196734
G40	G78	0.749434600859596
G78	G40	0.749434600859596
G97	G59	0.748040735960346
G59	G97	0.748040735960346
G67	G81	0.747823362167048
G81	G67	0.747823362167048
G49	G38	0.747787527472724
G38	G49	0.747787527472724
G33	G100	0.747313145746011
G100	G33	0.747313145746011
G4	G55	0.747283623376807
G55	G4	0.747283623376807
G18	G53	0.746996071678107
G53	G18	0.746996071678107
G26	G69	0.746596089970178
G69	G26	0.746596089970178
G80	G69	0.744244110843515
G69	G80	0.744244110843515
G68	G63	0.743543171212857
G63	G68	0.743543171212857
G93	G35	0.743522127031672
G35	G93	0.743522127031672
G11	G96	0.743281146249974
G96	G11	0.743281146249974
G41	G37	0.742457167216451
G37	G41	0.742457167216451
G66	G17	0.742449911727317
G17	G66	0.742449911727317
G11	G36	0.741645438313199
G36	G11	0.741645438313199
G11	G48	0.740636125658857
G48	G11	0.740636125658857
G56	G9	0.740154346997232
G9	G56	0.740154346997232
G2	G69	0.739461598796971
G69	G2	0.739461598796971
G85	G89	0.736184742728634
G89	G85	0.736184742728634
G26	G16	0.735725117777876
G16	G26	0.735725117777876
G4	G70	0.734090469496098
G70	G4	0.734090469496098
G45	G49	0.733301651353318
G49	G45	0.733301651353318
G66	G78	0.729564374209808
G78	G66	0.729564374209808
G47	G88	0.729096944447477
G88	G47	0.729096944447477
G23	G95	0.728787566657229
G95	G23	0.728787566657229
G20	G43	0.728471649029085
G43	G20	0.728471649029085
G4	G93	0.728445252258298
G93	G4	0.728445252258298
G30	G70	0.726974876055652
G70	G30	0.726974876055652
G78	G41	0.725804626776594
G41	G78	0.725804626776594
G25	G56	0.725775410224496
G56	G25	0.725775410224496
G70	G11	0.725513784179127
G11	G70	0.725513784179127
G2	G5	0.725506076453887
G5	G2	0.725506076453887
G29	G28	0.725232335453065
G28	G29	0.725232335453065
G47	G43	0.724960236867504
G43	G47	0.724960236867504
G46	G57	0.723885384134494
G57	G46	0.723885384134494
G25	G81	0.722512981177562
G81	G25	0.722512981177562
G19	G97	0.721314993650274
G97	G19	0.721314993650274
G72	G51	0.721177050837107
G51	G72	0.721177050837107
G98	G74	0.720146837008091
G74	G98	0.720146837008091
G20	G27	0.720088665513055
G27	G20	0.720088665513055
G82	G74	0.718931064417313
G74	G82	0.718931064417313
G30	G63	0.71880464283637
G63	G30	0.71880464283637
G52	G21	0.716757495850722
G21	G52	0.716757495850722
G32	G86	0.716710517582455
G86	G32	0.716710517582455
G40	G93	0.716430063244124
G93	G40	0.716430063244124
G29	G8	0.715544256044691
G8	G29	0.715544256044691
G5	G47	0.715435550782611
G47	G5	0.715435550782611
G52	G51	0.71186695322494
G51	G52	0.71186695322494
G35	G22	0.711572352260008
G22	G35	0.711572352260008
G98	G32	0.710417989154224
G32	G98	0.710417989154224
G40	G43	0.71019685742048
G43	G40	0.71019685742048
G22	G29	0.709535678252173
G29	G22	0.709535678252173
G9	G59	0.70861166824865
G59	G9	0.70861166824865
G21	G83	0.707287384095605
G83	G21	0.707287384095605
G75	G26	0.707038634384721
G26	G75	0.707038634384721
G55	G56	0.706322318071038
G56	G55	0.706322318071038
G51	G21	0.706152019643986
G21	G51	0.706152019643986
G93	G9	0.705447021682607
G9	G93	0.705447021682607
G14	G30	0.705445313220417
G30	G14	0.705445313220417
G61	G24	0.705221913431075
G24	G61	0.705221913431075
G30	G3	0.704578807421903
G3	G30	0.704578807421903
G92	G4	0.703687472152051
G4	G92	0.703687472152051
G55	G16	0.703654205495341
G16	G55	0.703654205495341
G21	G47	0.703534553215009
G47	G21	0.703534553215009
G22	G56	0.703015587592944
G56	G22	0.703015587592944
G92	G44	0.702033127261532
G44	G92	0.702033127261532
G30	G64	0.701439871374949
G64	G30	0.701439871374949
G51	G67	0.70068006512413
G67	G51	0.70068006512413
G52	G6	0.700025660750626
G6	G52	0.700025660750626
G36	G16	0.700011201974075
G16	G36	0.700011201974075
G32	G94	0.699435369734649
G94	G32	0.699435369734649
G33	G79	0.698251689671952
G79	G33	0.698251689671952
G48	G15	0.697803548965943
G15	G48	0.697803548965943
G56	G12	0.697280335499786
G12	G56	0.697280335499786
G87	G32	0.695360302234571
G32	G87	0.695360302234571
G29	G48	0.695147675432528
G48	G29	0.695147675432528
G36	G54	0.69331273969902
G54	G36	0.69331273969902
G43	G14	0.69281192389353
G14	G43	0.69281192389353
G39	G43	0.692487325316288
G43	G39	0.692487325316288
G76	G65	0.692477152338321
G65	G76	0.692477152338321
G80	G67	0.692155583429928
G67	G80	0.692155583429928
G31	G76	0.689434795209355
G76	G31	0.689434795209355
G15	G34	0.689070409335203
G34	G15	0.689070409335203
G49	G8	0.688825187950391
G8	G49	0.688825187950391
G64	G61	0.68827805893573
G61	G64	0.68827805893573
G96	G92	0.687885835940807
G92	G96	0.687885835940807
G8	G66	0.686891287058463
G66	G8	0.686891287058463
G53	G11	0.686541116015115
G11	G53	0.686541116015115
G4	G81	0.686031021804522
G81	G4	0.686031021804522
G97	G24	0.684314984845485
G24	G97	0.684314984845485
G52	G25	0.682734404726783
G25	G52	0.682734404726783
G42	G85	0.682438966366373
G85	G42	0.682438966366373
G35	G40	0.681579766875243
G40	G35	0.681579766875243
G54	G92	0.681513297761017
G92	G54	0.681513297761017
G15	G30	0.67809478492494
G30	G15	0.67809478492494
G1	G17	0.677545024246318
G17	G1	0.677545024246318
G92	G90	0.677480394091383
G90	G92	0.677480394091383
G8	G23	0.67691274109449
G23	G8	0.67691274109449
G88	G100	0.675899290277439
G100	G88	0.675899290277439
G92	G59	0.675893526272121
G59	G92	0.675893526272121
G22	G87	0.675747835465783
G87	G22	0.675747835465783
G30	G34	0.67542793326547
G34	G30	0.67542793326547
G17	G98	0.674899922503241
G98	G17	0.674899922503241
G62	G85	0.674678129697663
G85	G62	0.674678129697663
G98	G86	0.673892626029457
G86	G98	0.673892626029457
G5	G7	0.673484401352945
G7	G5	0.673484401352945
G28	G37	0.673029997219795
G37	G28	0.673029997219795
G15	G21	0.672009665223715
G21	G15	0.672009665223715
G88	G89	0.669124207259015
G89	G88	0.669124207259015
G56	G94	0.668642598319675
G94	G56	0.668642598319675
G32	G61	0.668544327319381
G61	G32	0.668544327319381
G59	G56	0.667478761918898
G56	G59	0.667478761918898
G93	G23	0.666755671377757
G23	G93	0.666755671377757
G49	G65	0.666046713997037
G65	G49	0.666046713997037
G14	G23	0.665341886968479
G23	G14	0.665341886968479
G92	G42	0.665198511782815
G42	G92	0.665198511782815
G62	G22	0.665068972394513
G22	G62	0.665068972394513
G34	G18	0.664738338463444
G18	G34	0.664738338463444
G96	G76	0.664526698260861
G76	G96	0.664526698260861
G51	G92	0.663885922917452
G92	G51	0.663885922917452
G83	G89	0.663867746050433
G89	G83	0.663867746050433
G9	G52	0.663053571979343
G52	G9	0.663053571979343
G53	G66	0.662905721927622
G66	G53	0.662905721927622
G97	G94	0.66268475461407
G94	G97	0.66268475461407
G60	G4	0.660614426072705
G4	G60	0.660614426072705
G96	G42	0.659856443681405
G42	G96	0.659856443681405
G65	G39	0.658102842660846
G39	G65	0.658102842660846
G69	G37	0.65780006175577
G37	G69	0.65780006175577
G71	G68	0.657295134224079
G68	G71	0.657295134224079
G1	G22	0.656716501942369
G22	G1	0.656716501942369
G78	G49	0.656141691060346
G49	G78	0.656141691060346
G31	G42	0.655168702354276
G42	G31	0.655168702354276
G45	G26	0.65496155299533
G26	G45	0.65496155299533
G12	G34	0.653793137840361
G34	G12	0.653793137840361
G78	G11	0.653152503164009
G11	G78	0.653152503164009
G39	G83	0.653097079158529
G83	G39	0.653097079158529
G49	G79	0.651814562750893
G79	G49	0.651814562750893
G75	G59	0.651806032341162
G59	G75	0.651806032341162
G29	G15	0.651668553164216
G15	G29	0.651668553164216
G22	G3	0.650320183922879
G3	G22	0.650320183922879
G78	G95	0.65015489098511
G95	G78	0.65015489098511
G6	G45	0.649950494956206
G45	G6	0.649950494956206
G51	G12	0.649784955082775
G12	G51	0.649784955082775
G9	G90	0.647834885223328
G90	G9	0.647834885223328
G6	G8	0.647832425167249
G8	G6	0.647832425167249
G58	G42	0.647711453119914
G42	G58	0.647711453119914
G94	G45	0.647693469749982
G45	G94	0.647693469749982
G86	G17	0.647023430447124
G17	G86	0.647023430447124
G90	G79	0.646844397130991
G79	G90	0.646844397130991
G11	G73	0.646796929583651
G73	G11	0.646796929583651
G51	G14	0.6458924213933
G14	G51	0.6458924213933
G50	G61	0.645600670500213
G61	G50	0.645600670500213
G2	G37	0.645528761429955
G37	G2	0.645528761429955
G43	G22	0.643625659500256
G22	G43	0.643625659500256
G57	G74	0.642272454938751
G74	G57	0.642272454938751
G27	G30	0.639774142768281
G30	G27	0.639774142768281
G33	G10	0.639181719470016
G10	G33	0.639181719470016
G80	G77	0.638103905843417
G77	G80	0.638103905843417
G96	G58	0.636176880688789
G58	G96	0.636176880688789
G30	G72	0.635044808067084
G72	G30	0.635044808067084
G91	G51	0.634927796131704
G51	G91	0.634927796131704
G68	G87	0.634654710406951
G87	G68	0.634654710406951
G39	G77	0.632496398404558
G77	G39	0.632496398404558
G59	G57	0.629565451533109
G57	G59	0.629565451533109
G92	G72	0.629003273633289
G72	G92	0.629003273633289
G75	G97	0.628708286167359
G97	G75	0.628708286167359
G36	G26	0.627691853534292
G26	G36	0.627691853534292
G40	G31	0.627686673694703
G31	G40	0.627686673694703
G56	G15	0.627427938742051
G15	G56	0.627427938742051
G62	G80	0.625068603735704
G80	G62	0.625068603735704
G98	G91	0.624692038059285
G91	G98	0.624692038059285
G93	G7	0.624187324130763
G7	G93	0.624187324130763
G20	G99	0.624043192517626
G99	G20	0.624043192517626
G15	G52	0.623657544358617
G52	G15	0.623657544358617
G39	G3	0.621669518831093
G3	G39	0.621669518831093
G83	G84	0.620389746281636
G84	G83	0.620389746281636
G80	G82	0.617499136045853
G82	G80	0.617499136045853
G1	G86	0.617146703142269
G86	G1	0.617146703142269
G99	G68	0.616044911381774
G68	G99	0.616044911381774
G10	G87	0.615067365456346
G87	G10	0.615067365456346
G25	G69	0.614239877940888
